1939.5	34	0.35	36	23	97.71	0.95	1.46	102.57	66.86	01.07.1939
1939.253	34	0.35	36	23	98.29	0.96	1.48	102.57	66.29	02.04.1939
1939.25	34	0.35	36	23	98.29	0.96	1.48	102.57	66.29	01.04.1939
1939.003	35	0.36	36	23	95.83	0.96	1.5	99.44	63.89	02.01.1939
1938.75	35	0.37	35	23	93.78	0.98	1.52	95.41	61.89	01.10.1938
1938.503	35	0.38	35	23	91.84	1	1.52	91.84	60.26	02.07.1938
1938.253	35	0.39	34	23	89.23	1.01	1.52	88.21	58.72	02.04.1938
1938.003	35	0.4	35	23	87	1.01	1.52	86.25	57.25	02.01.1938
1937.753	35	0.41	38	23	84.88	0.93	1.52	91.71	55.85	02.10.1937
1937.505	35	0.41	41	23	84.88	0.86	1.52	99.02	55.85	03.07.1937
1937.255	35	0.41	44	23	84.88	0.8	1.52	106.59	55.85	03.04.1937
1937.005	35	0.41	46	23	84.88	0.75	1.52	112.93	55.85	03.01.1937
1936.755	35	0.42	45	23	82.86	0.77	1.52	107.38	54.52	03.10.1936
1936.5	35	0.44	44	23	79.32	0.79	1.52	99.77	52.05	01.07.1936
1936.25	35	0.45	43	23	77.56	0.82	1.53	95.11	50.67	01.04.1936
1936.008	35	0.46	42	23	75.65	0.84	1.53	90.43	49.57	04.01.1936
1935.75	35	0.48	40	23	72.5	0.88	1.53	82.29	47.5	01.10.1935
1935.5	35	0.52	37	23	66.92	0.93	1.53	71.92	43.85	01.07.1935
1935.25	35	0.55	35	23	63.27	0.99	1.53	64.18	41.45	01.04.1935
1935.003	35	0.58	33	23	60	1.05	1.53	57.24	39.31	02.01.1935
1934.75	35	0.57	33	23	60.88	1.04	1.52	58.42	40	01.10.1934
1934.5	35	0.56	34	23	61.61	1.03	1.51	59.82	40.71	01.07.1934
1934.25	32	0.55	34	23	58.91	0.96	1.42	61.45	41.45	01.04.1934
1934.003	30	0.54	34	23	56.3	0.89	1.33	62.96	42.22	02.01.1934
1933.75	28	0.52	33	22	54.42	0.85	1.3	63.85	41.92	01.10.1933
1933.5	26	0.48	33	21	54.79	0.81	1.28	67.71	42.92	01.07.1933
1933.253	25	0.45	32	19	55.33	0.79	1.28	70.44	43.11	02.04.1933
1933.003	24	0.41	31	18	57.32	0.76	1.29	75.61	44.39	02.01.1933
1932.753	22	0.38	31	18	57.89	0.7	1.22	82.37	47.37	02.10.1932
1932.503	21	0.34	32	18	60.88	0.66	1.15	92.65	52.94	02.07.1932
1932.253	20	0.3	32	18	67.67	0.64	1.13	106	60	02.04.1932
1932.005	20	0.27	32	18	74.07	0.63	1.11	118.52	66.67	03.01.1932
1931.755	20	0.23	32	18	85.22	0.61	1.09	139.57	78.26	03.10.1931
1931.5	19	0.25	32	18	77.2	0.6	1.07	128.4	72	01.07.1931
1931.25	20	0.27	32	18	72.96	0.61	1.09	119.26	66.67	01.04.1931
1931.008	20	0.29	32	18	68.97	0.62	1.11	111.03	62.07	04.01.1931
1930.75	20	0.31	35	19	65.81	0.58	1.05	113.23	62.58	01.10.1930
1930.5	21	0.32	38	21	64.69	0.54	0.99	119.06	65.31	01.07.1930
1930.25	21	0.34	41	22	60.88	0.5	0.92	120.88	65.88	01.04.1930
1930.008	21	0.36	44	24	57.5	0.47	0.87	122.22	66.39	04.01.1930
1929.75	21	0.39	49	27	53.08	0.42	0.78	126.15	68.46	01.10.1929
1929.5	21	0.41	56	31	50.49	0.37	0.67	135.37	75.37	01.07.1929
1929.25	21	0.43	62	35	48.14	0.33	0.59	143.95	81.63	01.04.1929
1929.003	21	0.46	68	39	45	0.3	0.53	147.83	85.22	02.01.1929
1928.75	21	0.49	71	41	42.24	0.29	0.51	144.08	83.47	01.10.1928
1928.5	21	0.52	73	42	39.81	0.28	0.49	140.58	81.54	01.07.1928
1928.25	21	0.56	76	44	36.96	0.27	0.47	135.18	78.21	01.04.1928
1928.003	21	0.58	78	45	35.69	0.26	0.46	134.83	78.1	02.01.1928
1927.753	21	0.58	80	48	35.69	0.26	0.43	137.59	82.93	02.10.1927
1927.503	21	0.58	82	51	35.69	0.25	0.41	140.52	88.1	02.07.1927
1927.253	21	0.58	83	54	35.69	0.25	0.38	143.45	93.45	02.04.1927
1927.003	21	0.58	85	57	35.69	0.24	0.36	146.38	98.62	02.01.1927
1926.755	21	0.58	92	60	35.69	0.23	0.34	158.45	104.14	03.10.1926
1926.511	21	0.56	99	64	36.96	0.21	0.33	176.61	113.39	05.07.1926
1926.255	21	0.54	106	67	38.15	0.19	0.31	196.85	123.89	03.04.1926
1926.005	21	0.53	113	70	38.87	0.18	0.29	213.02	131.89	03.01.1926
1925.755	21	0.57	114	72	36.14	0.18	0.29	200.53	126.67	03.10.1925
1925.5	21	0.6	116	74	34.17	0.18	0.28	193	124	01.07.1925
1925.25	21	0.64	117	77	32.19	0.18	0.27	183.13	119.84	01.04.1925
1925.003	21	0.67	119	79	30.75	0.17	0.26	176.87	117.76	02.01.1925
1924.75	21	0.7	118	82	29.57	0.17	0.25	169.14	117.71	01.10.1924
1924.5	21	0.7	118	86	29.57	0.18	0.24	168.86	123	01.07.1924
1924.25	21	0.7	118	90	29.57	0.18	0.23	168.43	128.29	01.04.1924
1924.011	21	0.7	118	93	29.57	0.18	0.22	168	133.29	05.01.1924
1923.75	21	0.69	117	85	30	0.18	0.24	170.14	123.48	01.10.1923
1923.5	21	0.68	117	77	30.44	0.18	0.27	172.21	113.82	01.07.1923
1923.25	21	0.67	117	70	30.9	0.18	0.3	174.33	104.03	01.04.1923
1923.003	21	0.65	117	62	31.85	0.18	0.33	179.38	95.38	02.01.1923
1922.75	21	0.64	112	60	32.34	0.18	0.34	175.47	94.06	01.10.1922
1922.5	21	0.64	108	60	32.5	0.19	0.35	167.97	94.06	01.07.1922
1922.25	21	0.64	103	60	32.34	0.2	0.34	160.31	94.06	01.04.1922
1922.003	21	0.64	98	60	32.34	0.21	0.34	152.66	93.91	02.01.1922
1921.75	21	0.64	92	60	32.19	0.22	0.35	143.44	93.28	01.10.1921
1921.503	21	0.64	86	59	32.19	0.24	0.35	134.53	92.81	02.07.1921
1921.253	21	0.64	80	59	32.19	0.26	0.35	125.47	92.19	02.04.1921
1921.003	21	0.64	78	59	32.19	0.26	0.35	122.03	91.56	02.01.1921
1920.755	21	0.64	87	70	32.03	0.24	0.29	135.63	108.91	03.10.1920
1920.511	21	0.64	95	82	32.03	0.21	0.25	149.06	127.66	05.07.1920
1920.255	20	0.64	104	94	31.88	0.2	0.22	163.13	147.19	03.04.1920
1920.008	20	0.64	110	106	31.56	0.18	0.19	172.5	166.09	04.01.1920
1919.75	20	0.78	112	113	25.77	0.18	0.18	143.21	145.26	01.10.1919
1919.5	20	1	113	119	20	0.18	0.17	112.9	119.2	01.07.1919
1919.25	20	1.21	114	125	16.53	0.18	0.16	94.3	103.47	01.04.1919
1919.008	20	1.32	115	130	15.23	0.17	0.16	87.35	98.18	04.01.1919
1918.75	20	1.25	113	131	16.16	0.18	0.15	90.16	104.72	01.10.1918
1918.5	20	1.17	110	132	17.26	0.18	0.15	94.27	112.91	01.07.1918
1918.25	20	1.1	108	133	18.36	0.19	0.15	98	121.18	01.04.1918
1918.003	20	1.03	106	134	19.61	0.19	0.15	102.52	130.39	02.01.1918
1917.75	20	0.98	105	128	20.61	0.19	0.16	107.14	130.82	01.10.1917
1917.5	20	0.94	104	122	21.49	0.19	0.17	110.96	130	01.07.1917
1917.25	20	0.9	104	116	22.44	0.19	0.17	115.22	129.11	01.04.1917
1917.003	20	0.87	103	110	23.33	0.2	0.18	117.82	126.67	02.01.1917
1916.75	20	0.85	98	100	23.88	0.21	0.2	114.82	117.29	01.10.1916
1916.5	20	0.82	93	88	24.76	0.22	0.23	113.05	107.44	01.07.1916
1916.25	20	0.8	88	76	25.38	0.23	0.27	109.75	95.5	01.04.1916
1916.003	20	0.78	83	67	26.03	0.25	0.31	105.77	85.26	02.01.1916
1915.755	20	0.74	74	64	27.3	0.27	0.32	99.86	86.35	03.10.1915
1915.511	20	0.69	65	62	29.42	0.31	0.33	94.78	89.13	05.07.1915
1915.255	20	0.64	56	59	31.88	0.36	0.35	88.13	92.03	03.04.1915
1915.005	21	0.58	48	56	35.52	0.43	0.37	82.24	97.07	03.01.1915
1914.753	21	0.57	46	53	36.49	0.45	0.39	81.4	93.33	02.10.1914
1914.5	21	0.56	46	50	37.32	0.46	0.42	81.79	89.46	01.07.1914
1914.253	21	0.55	45	47	38	0.46	0.44	82.36	85.45	02.04.1914
1914.008	21	0.54	45	44	38.52	0.47	0.47	82.78	82.04	04.01.1914
1913.75	21	0.53	45	46	39.25	0.47	0.46	84.34	86.04	01.10.1913
1913.5	21	0.55	45	47	37.82	0.47	0.44	81.27	85.45	01.07.1913
1913.25	21	0.56	45	48	37.14	0.47	0.43	79.82	86.25	01.04.1913
1913.008	21	0.58	45	50	35.86	0.47	0.42	77.07	85.52	04.01.1913
1912.75	21	0.59	45	51	35.25	0.47	0.41	75.76	86.44	01.10.1912
1912.5	21	0.61	45	52	34.1	0.47	0.4	73.28	85.9	01.07.1912
1912.25	21	0.62	45	54	33.55	0.47	0.39	72.1	86.61	01.04.1912
1912.003	21	0.63	45	55	32.86	0.46	0.38	70.95	87.3	02.01.1912
1911.75	21	0.64	44	55	32.34	0.47	0.38	69.38	86.09	01.10.1911
1911.5	21	0.63	44	55	32.86	0.47	0.38	69.68	87.46	01.07.1911
1911.25	21	0.61	44	55	33.93	0.48	0.38	71.31	90.49	01.04.1911
1911.003	21	0.59	43	55	35.08	0.48	0.38	72.88	93.56	02.01.1911
1910.75	21	0.57	41	55	36.32	0.51	0.38	71.75	96.84	01.10.1910
1910.503	21	0.55	39	55	37.64	0.54	0.38	70.18	100.36	02.07.1910
1910.253	21	0.54	36	55	38.33	0.57	0.38	67.41	102.22	02.04.1910
1910.003	21	0.53	34	55	39.06	0.61	0.38	64.34	104.15	02.01.1910
1909.753	21	0.53	32	55	38.87	0.65	0.37	60.19	104.15	02.10.1909
1909.505	21	0.53	30	55	38.87	0.69	0.37	56.04	104.15	03.07.1909
1909.255	21	0.53	27	55	38.87	0.75	0.37	51.7	104.15	03.04.1909
1909.003	21	0.53	25	55	38.87	0.82	0.37	47.55	104.15	02.01.1909
1908.755	21	0.52	24	55	39.62	0.85	0.37	46.35	106.15	03.10.1908
1908.5	21	0.5	23	55	41.2	0.89	0.37	46.2	110.4	01.07.1908
1908.258	21	0.48	22	55	42.92	0.94	0.37	45.83	115	04.04.1908
1908.008	21	0.47	21	55	43.83	0.98	0.37	44.68	117.45	04.01.1908
1907.75	21	0.48	23	55	42.71	0.91	0.37	47.08	115	01.10.1907
1907.5	21	0.49	24	55	41.84	0.84	0.37	49.59	112.45	01.07.1907
1907.25	21	0.51	26	55	40.2	0.79	0.37	50.98	108.04	01.04.1907
1907.003	21	0.52	28	55	39.42	0.74	0.37	53.08	105.96	02.01.1907
1906.75	21	0.55	28	55	37.27	0.73	0.37	50.73	100.18	01.10.1906
1906.5	21	0.6	28	55	34.17	0.73	0.37	46.5	91.83	01.07.1906
1906.25	21	0.65	28	55	31.54	0.73	0.37	42.92	84.77	01.04.1906
1906.003	21	0.7	28	55	29.29	0.74	0.37	39.57	78.71	02.01.1906
1905.75	21	0.69	25	55	29.71	0.82	0.37	36.09	79.86	01.10.1905
1905.5	20	0.68	22	55	30	0.92	0.37	32.65	81.03	01.07.1905
1905.25	20	0.66	19	55	30.91	1.05	0.37	29.39	83.48	01.04.1905
1905.003	20	0.65	18	55	31.38	1.17	0.37	26.92	84.77	02.01.1905
1904.75	20	0.64	18	55	31.88	1.11	0.37	28.59	86.09	01.10.1904
1904.503	20	0.62	19	55	32.9	1.06	0.37	30.97	88.87	02.07.1904
1904.253	20	0.6	20	55	34	1.02	0.37	33.33	91.83	02.04.1904
1904.005	20	0.59	21	55	34.58	0.98	0.37	35.25	93.39	03.01.1904
1903.755	20	0.58	20	55	35.17	1	0.37	35.17	95	03.10.1903
1903.5	20	0.58	20	55	35.17	1.03	0.37	34.14	95	01.07.1903
1903.258	20	0.58	19	55	35	1.05	0.37	33.45	95	04.04.1903
1903.005	20	0.58	19	55	35	1.07	0.37	32.76	95	03.01.1903
1902.75	20	0.58	19	55	35	1.06	0.37	33.1	95	01.10.1902
1902.5	20	0.55	20	55	36.91	1.04	0.37	35.45	100	01.07.1902
1902.25	20	0.51	20	55	39.8	1.03	0.37	38.82	107.84	01.04.1902
1902	20	0.48	20	55	42.29	1.02	0.37	41.67	114.58	01.01.1902
1901.75	20	0.49	20	55	41.43	1.01	0.37	41.02	112.24	01.10.1901
1901.5	20	0.53	20	55	38.3	1.01	0.37	37.92	103.77	01.07.1901
1901.25	20	0.57	20	55	35.61	1.01	0.37	35.26	96.49	01.04.1901
1901	20	0.59	20	55	34.24	1	0.37	34.07	93.22	01.01.1901
1900.75	20	0.6	20	55	33.67	1	0.37	33.5	91.67	01.10.1900
1900.5	20	0.62	20	55	32.58	1	0.37	32.42	88.71	01.07.1900
1900.25	20	0.63	20	55	32.06	1	0.37	31.9	87.3	01.04.1900
